Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
412,1511281825868,21/11/2017 16:30:25,,1511281844429,-5,21/11/2017 11:30:44,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,196,2,Screen 2,Zone4,response_keyboard_single,7888.389999999898,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms.wav,,,,,,,,1,1
413,1511281827211,21/11/2017 16:30:27,,1511281845772,-5,21/11/2017 11:30:45,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,197,1,Screen 1,fixation,fixation,1049.6235086373053,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms.wav,,,,,,,,1,1
414,1511281833206,21/11/2017 16:30:33,,1511281851773,-5,21/11/2017 11:30:51,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,197,2,Screen 2,Zone4,response_keyboard_single,5985.635000000009,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms.wav,,,,,,,,1,1
415,1511281834570,21/11/2017 16:30:34,,1511281853136,-5,21/11/2017 11:30:53,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,198,1,Screen 1,fixation,fixation,1066.27915156167,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms.wav,,,,,,,,1,1
416,1511281842755,21/11/2017 16:30:42,,1511281861317,-5,21/11/2017 11:31:01,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,198,2,Screen 2,Zone4,response_keyboard_single,8164.744999999879,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms.wav,,,,,,,,1,1
417,1511281844103,21/11/2017 16:30:44,,1511281862666,-5,21/11/2017 11:31:02,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,199,1,Screen 1,fixation,fixation,1066.290155784227,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
418,1511281849763,21/11/2017 16:30:49,,1511281868332,-5,21/11/2017 11:31:08,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,199,2,Screen 2,Zone4,response_keyboard_single,5650.420000000158,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
419,1511281851123,21/11/2017 16:30:51,,1511281869697,-5,21/11/2017 11:31:09,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,200,1,Screen 1,fixation,fixation,1066.297319878824,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
420,1511281858115,21/11/2017 16:30:58,,1511281876676,-5,21/11/2017 11:31:16,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,200,2,Screen 2,Zone4,response_keyboard_single,6963.075000000186,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
421,1511281859438,21/11/2017 16:30:59,,1511281878011,-5,21/11/2017 11:31:18,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,201,1,Screen 1,fixation,fixation,1050.0000633883756,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms.wav,,,,,,,,1,1
422,1511281866657,21/11/2017 16:31:06,,1511281885195,-5,21/11/2017 11:31:25,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,201,2,Screen 2,Zone4,response_keyboard_single,7169.084999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms.wav,,,,,,,,1,1
423,1511281867984,21/11/2017 16:31:07,,1511281886558,-5,21/11/2017 11:31:26,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,202,1,Screen 1,fixation,fixation,1066.2551515132654,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms.wav,,,,,,,,1,1
424,1511281874791,21/11/2017 16:31:14,,1511281893371,-5,21/11/2017 11:31:33,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,202,2,Screen 2,Zone4,response_keyboard_single,6797.660000000149,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms.wav,,,,,,,,1,1
425,1511281876152,21/11/2017 16:31:16,,1511281894722,-5,21/11/2017 11:31:34,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,203,1,Screen 1,fixation,fixation,1066.2887434309814,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms.wav,,,,,,,,1,1
426,1511281883618,21/11/2017 16:31:23,,1511281902187,-5,21/11/2017 11:31:42,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,203,2,Screen 2,Zone4,response_keyboard_single,7449.510000000009,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms.wav,,,,,,,,1,1
427,1511281884996,21/11/2017 16:31:24,,1511281903552,-5,21/11/2017 11:31:43,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,204,1,Screen 1,fixation,fixation,1066.3025542499963,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
428,1511281886008,21/11/2017 16:31:26,,1511281904578,-5,21/11/2017 11:31:44,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,204,2,Screen 2,Zone4,response_keyboard_single,1010.9150000000373,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
429,1511281887346,21/11/2017 16:31:27,,1511281905918,-5,21/11/2017 11:31:45,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,205,1,Screen 1,fixation,fixation,1050.0000633886084,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms.wav,,,,,,,,1,1
430,1511281894240,21/11/2017 16:31:34,,1511281912818,-5,21/11/2017 11:31:52,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,205,2,Screen 2,Zone4,response_keyboard_single,6884.715000000084,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms.wav,,,,,,,,1,1
431,1511281895604,21/11/2017 16:31:35,,1511281914182,-5,21/11/2017 11:31:54,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,206,1,Screen 1,fixation,fixation,1066.2066074840259,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
432,1511281904508,21/11/2017 16:31:44,,1511281923090,-5,21/11/2017 11:32:03,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,206,2,Screen 2,Zone4,response_keyboard_single,8892.294999999925,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
433,1511281905869,21/11/2017 16:31:45,,1511281924445,-5,21/11/2017 11:32:04,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,207,1,Screen 1,fixation,fixation,1066.4873509996105,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms.wav,,,,,,,,1,0
434,1511281916221,21/11/2017 16:31:56,,1511281934756,-5,21/11/2017 11:32:14,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,207,2,Screen 2,Zone2,gonogo_audio,10295.896581555018,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms.wav,,,,,,,,1,0
435,1511281917495,21/11/2017 16:31:57,,1511281936074,-5,21/11/2017 11:32:16,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,208,1,Screen 1,fixation,fixation,1033.33339571557,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms.wav,,,,,,,,1,1
436,1511281924106,21/11/2017 16:32:04,,1511281942681,-5,21/11/2017 11:32:22,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,208,2,Screen 2,Zone4,response_keyboard_single,6591.290000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms.wav,,,,,,,,1,1
437,1511281925464,21/11/2017 16:32:05,,1511281944038,-5,21/11/2017 11:32:24,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,209,1,Screen 1,fixation,fixation,1066.4818682065234,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms.wav,,,,,,,,1,1
438,1511281932325,21/11/2017 16:32:12,,1511281950904,-5,21/11/2017 11:32:30,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,209,2,Screen 2,Zone4,response_keyboard_single,6850.7400000002235,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms.wav,,,,,,,,1,1
439,1511281933680,21/11/2017 16:32:13,,1511281952269,-5,21/11/2017 11:32:32,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,210,1,Screen 1,fixation,fixation,1066.2385027059354,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0025_SWT_LS_7505_83618_0024_tChange_6662_ms.wav,,,,,,,,1,0
440,1511281944173,21/11/2017 16:32:24,,1511281962755,-5,21/11/2017 11:32:42,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,210,2,Screen 2,Zone2,gonogo_audio,10479.67680739914,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0025_SWT_LS_7505_83618_0024_tChange_6662_ms.wav,,,,,,,,1,0
441,1511281945516,21/11/2017 16:32:25,,1511281964098,-5,21/11/2017 11:32:44,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,211,1,Screen 1,fixation,fixation,1049.0704341500532,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms.wav,,,,,,,,1,1
442,1511281951752,21/11/2017 16:32:31,,1511281970328,-5,21/11/2017 11:32:50,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,211,2,Screen 2,Zone4,response_keyboard_single,6213.860000000102,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms.wav,,,,,,,,1,1
443,1511281953087,21/11/2017 16:32:33,,1511281971679,-5,21/11/2017 11:32:51,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,212,1,Screen 1,fixation,fixation,1066.2711845478043,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
444,1511281959493,21/11/2017 16:32:39,,1511281978071,-5,21/11/2017 11:32:58,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,212,2,Screen 2,Zone4,response_keyboard_single,6377.155000000028,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
445,1511281960844,21/11/2017 16:32:40,,1511281979426,-5,21/11/2017 11:32:59,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,213,1,Screen 1,fixation,fixation,1066.4517288426869,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms.wav,,,,,,,,1,1
446,1511281967306,21/11/2017 16:32:47,,1511281985887,-5,21/11/2017 11:33:05,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,213,2,Screen 2,Zone4,response_keyboard_single,6445.14000000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms.wav,,,,,,,,1,1
447,1511281968659,21/11/2017 16:32:48,,1511281987240,-5,21/11/2017 11:33:07,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,214,1,Screen 1,fixation,fixation,1066.4889752513263,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms.wav,,,,,,,,1,1
448,1511281975635,21/11/2017 16:32:55,,1511281994215,-5,21/11/2017 11:33:14,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,214,2,Screen 2,Zone4,response_keyboard_single,6959.179999999935,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms.wav,,,,,,,,1,1
449,1511281977000,21/11/2017 16:32:57,,1511281995570,-5,21/11/2017 11:33:15,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,215,1,Screen 1,fixation,fixation,1066.4615172159392,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms.wav,,,,,,,,1,1
450,1511281983433,21/11/2017 16:33:03,,1511282002014,-5,21/11/2017 11:33:22,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,215,2,Screen 2,Zone4,response_keyboard_single,6428.319999999832,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms.wav,,,,,,,,1,1
451,1511281984785,21/11/2017 16:33:04,,1511282003368,-5,21/11/2017 11:33:23,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,216,1,Screen 1,fixation,fixation,1066.2310035589617,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms.wav,,,,,,,,1,1
452,1511281991488,21/11/2017 16:33:11,,1511282010086,-5,21/11/2017 11:33:30,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,216,2,Screen 2,Zone4,response_keyboard_single,6702.415000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms.wav,,,,,,,,1,1
453,1511281992862,21/11/2017 16:33:12,,1511282011448,-5,21/11/2017 11:33:31,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,217,1,Screen 1,fixation,fixation,1066.4496898497455,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0048_SWT_LS_7447_91187_0036_tChange_6387_ms.wav,,,,,,,,1,0
454,1511282002700,21/11/2017 16:33:22,,1511282021293,-5,21/11/2017 11:33:41,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,217,2,Screen 2,Zone2,gonogo_audio,9829.93451678427,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0048_SWT_LS_7447_91187_0036_tChange_6387_ms.wav,,,,,,,,1,0
455,1511282004059,21/11/2017 16:33:24,,1511282022645,-5,21/11/2017 11:33:42,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,218,1,Screen 1,fixation,fixation,1066.3603306459263,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms.wav,,,,,,,,1,0
456,1511282013533,21/11/2017 16:33:33,,1511282032133,-5,21/11/2017 11:33:52,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,218,2,Screen 2,Zone2,gonogo_audio,9479.744418049464,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms.wav,,,,,,,,1,0
457,1511282014868,21/11/2017 16:33:34,,1511282033474,-5,21/11/2017 11:33:53,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,219,1,Screen 1,fixation,fixation,1049.8065247773193,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
458,1511282022406,21/11/2017 16:33:42,,1511282041005,-5,21/11/2017 11:34:01,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,219,2,Screen 2,Zone4,response_keyboard_single,7514.75,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
459,1511282043571,21/11/2017 16:34:03,,1511282062165,-5,21/11/2017 11:34:22,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,5,1,Screen 1,Zone1,continue_button,20857.429999999935,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
460,1511282044601,21/11/2017 16:34:04,,1511282063197,-5,21/11/2017 11:34:23,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,220,1,Screen 1,fixation,fixation,1050.0000633881427,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms.wav,,,,,,,,1,0
461,1511282054704,21/11/2017 16:34:14,,1511282073320,-5,21/11/2017 11:34:33,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,220,2,Screen 2,Zone2,gonogo_audio,10114.125240347581,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms.wav,,,,,,,,1,0
462,1511282056066,21/11/2017 16:34:16,,1511282074677,-5,21/11/2017 11:34:34,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,221,1,Screen 1,fixation,fixation,1066.461545891827,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0000_SWT_LS_7505_83618_0007_tChange_5676_ms.wav,,,,,,,,1,0
463,1511282062508,21/11/2017 16:34:22,,1511282081123,-5,21/11/2017 11:34:41,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,221,2,Screen 2,Zone4,response_keyboard_single,6431.010000000009,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0000_SWT_LS_7505_83618_0007_tChange_5676_ms.wav,,,,,,,,1,0
464,1511282063828,21/11/2017 16:34:23,,1511282082457,-5,21/11/2017 11:34:42,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,222,1,Screen 1,fixation,fixation,1050.0000633881427,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms.wav,,,,,,,,1,0
465,1511282073441,21/11/2017 16:34:33,,1511282092059,-5,21/11/2017 11:34:52,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,222,2,Screen 2,Zone2,gonogo_audio,9596.600339882309,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms.wav,,,,,,,,1,0
466,1511282074806,21/11/2017 16:34:34,,1511282093420,-5,21/11/2017 11:34:53,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,223,1,Screen 1,fixation,fixation,1066.48310669465,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms.wav,,,,,,,,1,0
467,1511282081844,21/11/2017 16:34:41,,1511282100458,-5,21/11/2017 11:35:00,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,223,2,Screen 2,Zone4,response_keyboard_single,7022.030000000028,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms.wav,,,,,,,,1,0
468,1511282083188,21/11/2017 16:34:43,,1511282101817,-5,21/11/2017 11:35:01,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,224,1,Screen 1,fixation,fixation,1066.427849835949,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
469,1511282089988,21/11/2017 16:34:49,,1511282108610,-5,21/11/2017 11:35:08,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,224,2,Screen 2,Zone4,response_keyboard_single,6776.4550000000745,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
470,1511282091351,21/11/2017 16:34:51,,1511282109965,-5,21/11/2017 11:35:09,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,225,1,Screen 1,fixation,fixation,1066.2906834173482,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms.wav,,,,,,,,1,1
471,1511282097632,21/11/2017 16:34:57,,1511282116249,-5,21/11/2017 11:35:16,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,225,2,Screen 2,Zone4,response_keyboard_single,6269.284999999916,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms.wav,,,,,,,,1,1
